时间(s),X坐标(m),Y坐标(m)
672.2753250000202,0.48421284649237817,-0.7450448443339897
672.3753250000202,0.4898008768333325,-0.7469142537969151
672.4753250000202,0.49539292183383316,-0.7487725707576505
672.5753250000203,0.500988959476592,-0.7506197866305071
672.6753250000203,0.5065889677237363,-0.7524558928794289
672.7753250000203,0.5121929245183887,-0.7542808810138024
672.8753250000203,0.5178008077903598,-0.7560947425753595
672.9753250000203,0.5234125954435809,-0.7578974691688364
673.0753250000204,0.52902826537304,-0.759689052420738
673.1753250000204,0.5346477954480722,-0.7614694840208565
673.2753250000204,0.540271163524997,-0.7632387556911753
673.3753250000204,0.5458983474416297,-0.764996859199625
673.4753250000205,0.5515293250160187,-0.7667437863639397
673.5753250000205,0.5571640740520301,-0.768479529037202
673.6753250000205,0.5628025723339344,-0.7702040791225536
673.7753250000205,0.5684447976279026,-0.7719174285689734
673.8753250000206,0.5740907276874383,-0.7736195693580626
673.9753250000206,0.5797403402414216,-0.7753104935349672
674.0753250000206,0.5853936130102235,-0.7769901931667866
674.1753250000206,0.5910505236898242,-0.77865866038444
674.2753250000206,0.5967110499638324,-0.7803158873513077
674.3753250000207,0.6023751694982662,-0.7819618662771038
674.4753250000207,0.6080428599403686,-0.7835965894217585
674.5753250000207,0.6137140989239042,-0.7852200490808465
674.6753250000207,0.6193888640640436,-0.7868322376004075
674.7753250000208,0.6250671329587731,-0.7884331473726962
674.8753250000208,0.6307488831940611,-0.7900227708228529
674.9753250000208,0.6364340923325176,-0.7916011004400755
675.0753250000208,0.6421227379286812,-0.7931681287356933
675.1753250000208,0.6478147975139745,-0.7947238482853651
675.2753250000209,0.6535102486080955,-0.79626825169747
675.3753250000209,0.6592090687140761,-0.7978013316270864
675.4753250000209,0.6649112353171738,-0.7993230807798983
675.5753250000209,0.6706167258898789,-0.800833491897516
675.675325000021,0.6763255178870944,-0.8023325577724043
675.775325000021,0.682037588747461,-0.803820271243602
675.875325000021,0.6877529158982573,-0.8052966251832855
675.975325000021,0.6934714767446817,-0.8067616125281741
676.075325000021,0.699193248684304,-0.8082152262372873
676.1753250000211,0.7049182090928601,-0.8096574593344581
676.2753250000211,0.7106463353350135,-0.8110883048764845
676.3753250000211,0.7163776047596946,-0.8125077559672138
676.4753250000211,0.7221119946990684,-0.8139158057614694
676.5753250000212,0.7278494824732491,-0.8153124474502689
676.6753250000212,0.7335900453857789,-0.816697674275851
676.7753250000212,0.7393336607248675,-0.818071479527371
676.8753250000212,0.7450803057680246,-0.8194338565273582
676.9753250000213,0.7508299577719684,-0.8207847986633461
677.0753250000213,0.7565825939862317,-0.8221242993453288
677.1753250000213,0.7623381916398058,-0.823452352048573
677.2753250000213,0.7680967279512664,-0.824768950281543
677.3753250000213,0.7738581801243958,-0.8260740876000807
677.4753250000214,0.779622525347233,-0.8273677576113534
677.5753250000214,0.7853897407964885,-0.8286499539589773
677.6753250000214,0.7911598036333211,-0.8299206703381388
677.7753250000214,0.7969326910044918,-0.8311799004912631
677.8753250000215,0.8027083800467285,-0.8324276381943733
677.9753250000215,0.8084868478772655,-0.8336638772889327
678.0753250000215,0.8142680716066011,-0.8348886116390162
678.1753250000215,0.8200520283259944,-0.8361018351744023
678.2753250000216,0.8258386951169523,-0.8373035418582859
678.3753250000216,0.8316280490471342,-0.8384937257015523
678.4753250000216,0.8374200671694807,-0.8396723807667446
678.5753250000216,0.8432147265263317,-0.8408395011530923
678.6753250000216,0.8490120041455064,-0.8419950810117208
678.7753250000217,0.8548118770413692,-0.8431391145412965
678.8753250000217,0.8606143222189205,-0.8442715959742952
678.9753250000217,0.8664193166649732,-0.8453925196090463
679.0753250000217,0.8722268373600547,-0.8465018797666324
679.1753250000218,0.8780368612667696,-0.8475996708342448
679.2753250000218,0.883849365338639,-0.8486858872326974
679.3753250000218,0.8896643265162882,-0.8497605234307868
679.4753250000218,0.8954817217266529,-0.8508235739492769
679.5753250000218,0.9013015278867997,-0.8518750333458418
679.6753250000219,0.9071237219003113,-0.8529148962303572
679.7753250000219,0.9129482806582674,-0.8539431572605266
679.8753250000219,0.9187751810430596,-0.854959811128061
679.9753250000219,0.9246043999202058,-0.8559648525909085
680.075325000022,0.9304359141493954,-0.8569582764299053
680.175325000022,0.9362697005737127,-0.8579400774923731
680.275325000022,0.9421057360278315,-0.8589102506594481
680.375325000022,0.9479439973344879,-0.8598687908605227
680.475325000022,0.9537844613037674,-0.8608156930772479
680.5753250000221,0.9596271047366249,-0.8617509523283969
680.6753250000221,0.9654719044215718,-0.8626745636852278
680.7753250000221,0.9713188371355721,-0.8635865222670902
680.8753250000221,0.977167879647582,-0.8644868232275262
680.9753250000222,0.9830190087110116,-0.8653754617866758
681.0753250000222,0.9888722010738968,-0.8662524331876895
681.1753250000222,0.994727433468998,-0.8671177327405566
681.2753250000222,1.0005846826213376,-0.8679713557892592
681.3753250000223,1.0064439252449666,-0.868813297726291
681.4753250000223,1.0123051380423298,-0.8696435539966725
681.5753250000223,1.0181682977074842,-0.8704621200827405
681.6753250000223,1.0240333809230926,-0.8712689915195823
681.7753250000223,1.0299003643612303,-0.8720641638906237
681.8753250000224,1.035769224686649,-0.8728476328136534
681.9753250000224,1.041639938549885,-0.8736193939733892
682.0753250000224,1.0475124825965603,-0.8743794430776746
682.1753250000224,1.0533868334583594,-0.8751277759015192
682.2753250000225,1.0592629677599086,-0.8758643882540906
682.3753250000225,1.0651408621158294,-0.8765892759933022
682.4753250000225,1.0710204931301888,-0.8773024350298422
682.5753250000225,1.0769018373994106,-0.8780038613118963
682.6753250000226,1.0827848715095825,-0.8786935508406439
682.7753250000226,1.0886695720371697,-0.8793714996658297
682.8753250000226,1.0945559155520002,-0.8800377038717191
682.9753250000226,1.1004438786110242,-0.8806921596098114
683.0753250000226,1.1063334377667422,-0.8813348630548377
683.1753250000227,1.1122245695590567,-0.8819658104489954
683.2753250000227,1.1181172505214985,-0.882584998068791
683.3753250000227,1.1240114571785718,-0.883192422239693
683.4753250000227,1.1299071660452769,-0.8837880793401693
683.5753250000228,1.1358043536297195,-0.8843719657863511
683.6753250000228,1.141702996430729,-0.8849440780475872
683.7753250000228,1.147603070938486,-0.8855044126420012
683.8753250000228,1.1535045536372235,-0.8860529661223799
683.9753250000228,1.1594074209996443,-0.8865897351090221
684.0753250000229,1.1653116494944653,-0.8871147162455546
684.1753250000229,1.171217215579154,-0.8876279062433423
684.2753250000229,1.1771240957054916,-0.8881293018481977
684.3753250000229,1.1830322663172077,-0.8886188998550917
684.475325000023,1.188941703849593,-0.8890966971122016
684.575325000023,1.1948523847317993,-0.8895626905055185
684.675325000023,1.200764285384766,-0.8900168769744514
684.775325000023,1.2066773822217587,-0.8904592535073714
684.875325000023,1.21259165165079,-0.8908898171274435
684.9753250000231,1.2185070700696912,-0.8913085649255972
685.0753250000231,1.2244236138727738,-0.8917154940161767
685.1753250000231,1.2303412594444558,-0.89211060158151
685.2753250000231,1.236259983164154,-0.8924938848384951
685.3753250000232,1.2421797614042238,-0.8928653410533671
685.4753250000232,1.2481005705296475,-0.8932249675457522
685.5753250000232,1.2540223869000249,-0.8935727616732245
685.6753250000232,1.2599451868678102,-0.8939087208469569
685.7753250000233,1.2658689467787636,-0.8942328425272554
685.8753250000233,1.2717936429740868,-0.8945451242093345
685.9753250000233,1.2777192517861558,-0.894845563456395
686.0753250000233,1.283645749544297,-0.8951341578551313
686.1753250000233,1.2895731125693046,-0.8954109050604399
686.2753250000234,1.2955013171776677,-0.8956758027618988
686.3753250000234,1.3014303396797993,-0.8959288486985804
686.4753250000234,1.3073601563798045,-0.8961700406631111
686.5753250000234,1.313290743577165,-0.8963993764861877
686.6753250000235,1.319222077565291,-0.8966168540522613
686.7753250000235,1.325154134631887,-0.8968224712950652
686.8753250000235,1.3310868910607963,-0.897016226183342
686.9753250000235,1.337020323128393,-0.8971981167540202
687.0753250000236,1.3429544071084711,-0.89736814106759
687.1753250000236,1.3488891192676644,-0.8975262972529371
687.2753250000236,1.3548244358689954,-0.8976725834737254
687.3753250000236,1.3607603331704006,-0.8978069979432483
687.4753250000236,1.36669678742458,-0.8979295389284938
687.5753250000237,1.3726337748803683,-0.8980402047346241
687.6753250000237,1.378571271781609,-0.8981389937206965
687.7753250000237,1.3845092543674262,-0.8982259042951779
687.8753250000237,1.3904476988737877,-0.8983009349016353
687.9753250000238,1.3963865815305545,-0.8983640840519909
688.0753250000238,1.4023258785654802,-0.8984153502817878
688.1753250000238,1.4082655662005252,-0.8984547321951255
688.2753250000238,1.4142056206547364,-0.8984822284309653
688.3753250000238,1.4201460181430665,-0.8984978376780157
688.4753250000239,1.4260867348763104,-0.8985015586788014
688.5753250000239,1.4320277470621685,-0.8984933902141115
688.6753250000239,1.437969030904424,-0.8984733311187438
688.7753250000239,1.443910562603126,-0.8984413802770184
688.875325000024,1.449852318355868,-0.8983975366084271
688.975325000024,1.4557942743555166,-0.8983417991009583
689.075325000024,1.4617364067933027,-0.8982741667662709
689.175325000024,1.4676786918560323,-0.8981946386847193
689.275325000024,1.4736211057282955,-0.8981032139715883
689.3753250000241,1.4795636245915915,-0.8979998917920077
689.4753250000241,1.4855062246243391,-0.8978846713650204
689.5753250000241,1.4914488820026208,-0.8977575519480072
689.6753250000241,1.497391572899685,-0.8976185328524543
689.7753250000242,1.503334273486046,-0.8974676134394604
689.8753250000242,1.5092769599304683,-0.8973047931053543
689.9753250000242,1.5152196083983573,-0.8971300713150752
690.0753250000242,1.5211621950539567,-0.8969434475572726
690.1753250000243,1.5271046960584638,-0.8967449213894031
690.2753250000243,1.5330470875715625,-0.8965344924039103
690.3753250000243,1.538989345750836,-0.8963121602431572
690.4753250000243,1.5449314467518682,-0.8960779246034962
690.5753250000243,1.5508733667286851,-0.8958317852196775
690.6753250000244,1.5568150818335633,-0.8955737418806298
690.7753250000244,1.5627565682170312,-0.8953037944249636
690.8753250000244,1.5686978020285736,-0.895021942726566
690.9753250000244,1.5746387594156945,-0.894728186728023
691.0753250000245,1.5805794165252103,-0.8944225263956613
691.1753250000245,1.5865197495022736,-0.8941049617646937
691.2753250000245,1.5924597344912208,-0.8937754929053592
691.3753250000245,1.5983993476352931,-0.8934341199378766
691.4753250000246,1.6043385650768154,-0.893080843036512
691.5753250000246,1.6102773629573157,-0.8927156624139718
691.6753250000246,1.6162157174176606,-0.8923385783371887
691.7753250000246,1.622153604597969,-0.8919495911228283
691.8753250000246,1.6280910006380265,-0.891548701122864
691.9753250000247,1.634027881677011,-0.8911359087580296
692.0753250000247,1.6399642238538927,-0.8907112144728213
692.1753250000247,1.6459000033073532,-0.8902746187806738
692.2753250000247,1.651835196175962,-0.8898261222300748
692.3753250000248,1.6577697785981957,-0.8893657254195289
692.4753250000248,1.6637037267126957,-0.888893429001621
692.5753250000248,1.6696370166580845,-0.8884092336674068
692.6753250000248,1.6755696245734093,-0.8879131401621958
692.7753250000248,1.6815015265979656,-0.8874051492810605
692.8753250000249,1.6874326988714214,-0.8868852618543982
692.9753250000249,1.6933631175342163,-0.8863534787813987
693.0753250000249,1.6992927587270583,-0.8858098009850253
693.1753250000249,1.7052215985917547,-0.885254229457208
693.275325000025,1.711149613270701,-0.8846867652249436
693.375325000025,1.7170767789072006,-0.8841074093652616
693.475325000025,1.723003071645807,-0.8835161630092832
693.575325000025,1.728928467631829,-0.882913027326611
693.675325000025,1.7348529430120898,-0.8822980035411101
693.7753250000251,1.7407764739346554,-0.8816710929264183
693.8753250000251,1.7466990365486752,-0.8810322967915023
693.9753250000251,1.7526206070054506,-0.8803816165141272
694.0753250000251,1.7585411614570288,-0.879719053495835
694.1753250000252,1.7644606760579336,-0.8790446092071289
694.2753250000252,1.7703791269639824,-0.8783582851535758
694.3753250000252,1.776296490332911,-0.8776600828907749
694.4753250000252,1.7822127423247913,-0.8769500040284077
694.5753250000253,1.7881278591012197,-0.8762280502146353
694.6753250000253,1.7940418168263919,-0.8754942231518648
694.7753250000253,1.7999545916667479,-0.8747485245922684
694.8753250000253,1.805866159790518,-0.8739909563233349
694.9753250000254,1.8117764973694679,-0.8732215202013263
695.0753250000254,1.8176855805765852,-0.8724402181062738
695.1753250000254,1.8235933855887212,-0.8716470519871429
695.2753250000254,1.8294998885847236,-0.8708420238279473
695.3753250000254,1.8354050657463583,-0.8700251356627089
695.4753250000255,1.8413088932588144,-0.8691963895795011
695.5753250000255,1.8472113473095784,-0.8683557877048577
695.6753250000255,1.8531124040898286,-0.8675033322195227
695.7753250000255,1.8590120397939849,-0.8666390253539757
695.8753250000256,1.8649102306189644,-0.8657628693739864
695.9753250000256,1.8708069527665976,-0.8648748666140464
696.0753250000256,1.876702182440413,-0.8639750194323986
696.1753250000256,1.8825958958491928,-0.8630633302561653
696.2753250000256,1.8884880692044228,-0.8621398015474877
696.3753250000257,1.8943786787215087,-0.8612044358184716
696.4753250000257,1.9002677006203599,-0.8602572356352192
696.5753250000257,1.906155111123952,-0.85929820360226
696.6753250000257,1.9120408864600433,-0.8583273423782763
696.7753250000258,1.9179250028606365,-0.8573446546716339
696.8753250000258,1.9238074365609399,-0.8563501432259497
696.9753250000258,1.9296881638024557,-0.8553438108534852
697.0753250000258,1.9355671608288612,-0.8543256603902265
697.1753250000259,1.9414444038904666,-0.853295694740954
697.2753250000259,1.9473198692409854,-0.8522539168454235
697.3753250000259,1.9531935331390615,-0.8512003296932911
697.4753250000259,1.959065371848927,-0.8501349363281325
697.5753250000259,1.964935361638654,-0.8490577398319032
697.675325000026,1.9708034787821784,-0.8479687433406307
697.775325000026,1.9766696995586783,-0.8468679500399576
697.875325000026,1.982534000251247,-0.8457553631507235
697.975325000026,1.988396357150653,-0.8446309859623058
698.075325000026,1.9942567465503171,-0.8434948217877714
698.1753250000261,2.000115144751672,-0.8423468740088642
698.2753250000261,2.005971528060259,-0.8411871460422466
698.3753250000261,2.011825872787544,-0.8400156413543997
698.4753250000261,2.017678155251673,-0.8388323634656301
698.5753250000262,2.0235283517754037,-0.8376373159345576
698.6753250000262,2.029376438688445,-0.8364305023737706
698.7753250000262,2.0352223923267365,-0.8352119264453813
698.8753250000262,2.04106618903084,-0.8339815918466316
698.9753250000263,2.046907805150376,-0.8327395023431678
699.0753250000263,2.0527472170380925,-0.8314856617242794
699.1753250000263,2.0585844010561303,-0.830220073847794
699.2753250000263,2.0644193335714363,-0.8289427426063839
699.3753250000264,2.070251990957889,-0.8276536719424366
699.4753250000264,2.0760823495971206,-0.8263528658520476
699.5753250000264,2.081910385876145,-0.825040328369546
699.6753250000264,2.087736076190013,-0.8237160635831025
699.7753250000264,2.093559396941009,-0.8223800756303019
699.8753250000265,2.099380324536745,-0.8210323686837762
699.9753250000265,2.105198835395261,-0.8196729469844029
700.0753250000265,2.1110149059382,-0.8183018147966465
700.1753250000265,2.116828512597974,-0.816918976453341
700.2753250000266,2.122639631812506,-0.8155244363220795
700.3753250000266,2.1284482400276463,-0.8141181988200443
700.4753250000266,2.1342543136980776,-0.8127002684179858
700.5753250000266,2.140057829284635,-0.8112706496247906
700.6753250000266,2.145858763257275,-0.8098293470030438
700.7753250000267,2.151657092094182,-0.8083763651646158
700.8753250000267,2.1574527922795705,-0.8069117087563266
700.9753250000267,2.163245840309448,-0.805435382493052
701.0753250000267,2.1690362126839027,-0.8039473911131889
701.1753250000268,2.1748238859151727,-0.8024477394233083
701.2753250000268,2.1806088365217056,-0.8009364322646388
701.3753250000268,2.186391041030867,-0.799413474527856
701.4753250000268,2.1921704759799336,-0.7978788711570415
701.5753250000269,2.1979471179131043,-0.7963326271343012
701.6753250000269,2.203720943384779,-0.794774747495273
701.7753250000269,2.2094919289585704,-0.7932052373247294
701.8753250000269,2.2152600512048273,-0.791624101742282
701.9753250000269,2.221025286707068,-0.7900313459353794
702.075325000027,2.2267876120533594,-0.7884269751149172
702.175325000027,2.2325470038452844,-0.7868109945597432
702.275325000027,2.238303438691327,-0.7851834095832486
702.375325000027,2.2440568932098977,-0.783544225548108
702.475325000027,2.249807344030392,-0.7818934478702166
702.5753250000271,2.255554767789889,-0.7802310820033687
702.6753250000271,2.2612991411367402,-0.778557133454699
702.7753250000271,2.2670404407295033,-0.7768716077803065
702.8753250000271,2.2727786432341714,-0.7751745105710057
702.9753250000272,2.278513725331273,-0.773465847485205
703.0753250000272,2.2842456637063577,-0.7717456242046756
703.1753250000272,2.289974435059853,-0.7700138464788897
703.2753250000272,2.2957000160997847,-0.7682705200917339
703.3753250000273,2.3014223835450984,-0.7665156508761939
703.4753250000273,2.3071415141267964,-0.764749244718269
703.5753250000273,2.312857384584325,-0.7629713075417182
703.6753250000273,2.3185699716694756,-0.7611818453234291
703.7753250000274,2.3242792521452325,-0.759380864089064
703.8753250000274,2.3299852027827166,-0.7575683698988611
703.9753250000274,2.3356878003689356,-0.7557443688803811
704.0753250000274,2.3413870216963932,-0.7539088671844555
704.1753250000274,2.347082843573835,-0.7520618710293349
704.2753250000275,2.3527752428183013,-0.7502033866675434
704.3753250000275,2.3584641962587334,-0.7483334204004992
704.4753250000275,2.3641496807371967,-0.7464519785824102
704.5753250000275,2.369831673104965,-0.7445590676050841
704.6753250000276,2.375510150226724,-0.7426546939132253
704.7753250000276,2.381185088979332,-0.7407388640001027
704.8753250000276,2.386856466248476,-0.7388115843934093
704.9753250000276,2.3925242589370947,-0.7368728616878606
705.0753250000276,2.3981884439540853,-0.7349227025013392
705.1753250000277,2.403848998225949,-0.7329611135188416
705.2753250000277,2.409505898688166,-0.7309881014594812
705.3753250000277,2.415159122289107,-0.7290036730910423
705.4753250000277,2.420808645991325,-0.7270078352338496
705.5753250000278,2.4264544467673366,-0.7250005947456544
705.6753250000278,2.4320965016041374,-0.7229819585368519
705.7753250000278,2.437734787501876,-0.7209519335661736
705.8753250000278,2.443369281470223,-0.7189105268266062
705.9753250000279,2.4489999605374466,-0.7168577453778313
706.0753250000279,2.4546268017382418,-0.7147935963025851
706.1753250000279,2.46024978212626,-0.7127180867503863
706.2753250000279,2.4658688787648186,-0.7106312239047005
706.3753250000279,2.471484068731102,-0.70853301499742
706.475325000028,2.477095329117536,-0.7064234673127069
706.575325000028,2.4827026370272645,-0.7043025881719625
706.675325000028,2.488305969578974,-0.7021703849489561
706.775325000028,2.493905303905472,-0.7000268650655436
706.875325000028,2.4995006171497844,-0.697872035977655
706.9753250000281,2.5050918864748715,-0.6957059052075636
707.0753250000281,2.5106790890505866,-0.6935284803004749
707.1753250000281,2.5162622020670837,-0.6913397688680157
707.2753250000281,2.521841202724868,-0.6891397785555752
707.3753250000282,2.5274160682392894,-0.6869285170567059
707.4753250000282,2.532986775841992,-0.6847059921169392
707.5753250000282,2.538553302776087,-0.6824722115188424
707.6753250000282,2.544115626301278,-0.6802271830970542
707.7753250000283,2.5496737236923614,-0.6779709147340318
707.8753250000283,2.5552275722350366,-0.675703414346111
707.9753250000283,2.560777149236279,-0.6734246899155907
708.0753250000283,2.5663224320104217,-0.6711347494475699
708.1753250000284,2.5718633978934298,-0.6688336010131802
708.2753250000284,2.577400024232301,-0.6665212527171184
708.3753250000284,2.582932288389852,-0.6641977127119625
708.4753250000284,2.588460167746237,-0.6618629892019585
708.5753250000284,2.5939836396938203,-0.6595170904281693
708.6753250000285,2.599502681642613,-0.6571600246834094
708.7753250000285,2.605017271018685,-0.6547918003080225
708.8753250000285,2.610527385259692,-0.6524124256760232
708.9753250000285,2.6160330018258913,-0.6500219092269826
709.0753250000286,2.6215340981853537,-0.6476202594231313
709.1753250000286,2.627030651829121,-0.6452074847923184
709.2753250000286,2.632522640259942,-0.6427835938957454
709.3753250000286,2.6380100409973455,-0.6403485953421921
709.4753250000286,2.643492831579235,-0.6379024977917733
709.5753250000287,2.648970989556476,-0.6354453099411879
709.6753250000287,2.6544444924986257,-0.6329770405385471
709.7753250000287,2.6599133179922534,-0.6304976983791835
709.8753250000287,2.6653774436361917,-0.6280072922918771
709.9753250000288,2.670836847053198,-0.6255058311705295
710.0753250000288,2.676291505874299,-0.6229933239315532
710.1753250000288,2.681741397754816,-0.6204697795565378
710.2753250000288,2.687186500362447,-0.6179352070602024
710.3753250000289,2.692626791382631,-0.6153896155045202
710.4753250000289,2.698062248520224,-0.6128330140024432
710.5753250000289,2.703492849493778,-0.6102654117032595
710.6753250000289,2.7089185720415667,-0.6076868178073103
710.7753250000289,2.7143393939198295,-0.6050972415618311
710.875325000029,2.719755292897742,-0.6024966922472693
710.975325000029,2.725166246769728,-0.599885179208733
711.075325000029,2.7305722333389335,-0.5972627118136816
711.175325000029,2.735973230434106,-0.594629299494283
711.275325000029,2.7413692158970377,-0.5919849517155947
711.3753250000291,2.7467601675882176,-0.5893296779895889
711.4753250000291,2.7521460633885813,-0.5866634878788414
711.5753250000291,2.75752688119349,-0.583986390982
711.6753250000291,2.762902598919058,-0.5812983969483836
711.7753250000292,2.768273194500316,-0.5785995154738601
711.8753250000292,2.7736386458859013,-0.5758897562872597
711.9753250000292,2.7789989310509906,-0.5731691291815861
712.0753250000292,2.784354027979938,-0.5704376439720263
712.1753250000293,2.7897039146840115,-0.5676953105379798
712.2753250000293,2.7950485691881894,-0.5649421387914835
712.3753250000293,2.8003879695370877,-0.5621781386911275
712.4753250000293,2.805722093796785,-0.5594033202457119
712.5753250000294,2.8110509200485225,-0.5566176934998301
712.6753250000294,2.816374426395317,-0.5538212685483443
712.7753250000294,2.821692590960036,-0.5510140555322999
712.8753250000294,2.8270053918798173,-0.5481960646254416
712.9753250000294,2.832312807319634,-0.545367306065174
713.0753250000295,2.837614815454087,-0.542527790110908
713.1753250000295,2.842911394485986,-0.5396775270857452
713.2753250000295,2.848202522632513,-0.536816527345159
713.3753250000295,2.8534881781314203,-0.5339448012907966
713.4753250000296,2.85876833924294,-0.531062359374098
713.5753250000296,2.864042984243192,-0.5281692120820048
713.6753250000296,2.8693120914310826,-0.525265369951304
713.7753250000296,2.8745756391262987,-0.5223508435645821
713.8753250000296,2.8798336056634586,-0.5194256435368478
713.9753250000297,2.8850859694063073,-0.5164897805462296
714.0753250000297,2.8903327087286623,-0.5135432652926756
714.1753250000297,2.8955738020338257,-0.5105861085392779
714.2753250000297,2.900809227740126,-0.5076183210812216
714.3753250000298,2.9060389642874016,-0.504639913759467
714.4753250000298,2.911262990138979,-0.50165089746433
714.5753250000298,2.9164812837747798,-0.4986512831213195
714.6753250000298,2.92169382369852,-0.4956410817053484
714.7753250000299,2.9269005884356227,-0.49262030423672687
714.8753250000299,2.932101556527099,-0.4895889617678963
714.9753250000299,2.93729670654436,-0.48654706541384984
715.0753250000299,2.942486017069325,-0.4834946263112051
715.1753250000299,2.947669466714684,-0.48043165565915236
715.27532500003,2.9528470341087942,-0.4773581646886832
715.37532500003,2.9580186979024496,-0.4742741646761469
715.47532500003,2.9631844367709252,-0.4711796669467897
715.57532500003,2.968344229406803,-0.4680746828607292
715.67532500003,2.9734980545274565,-0.4649592238270231
715.7753250000301,2.978645890872889,-0.461833301299705
715.8753250000301,2.9837877171993377,-0.4586969267646366
715.9753250000301,2.9889235122947015,-0.4555501117696409
716.0753250000301,2.9940532549578283,-0.45239286788396077
716.1753250000302,2.9991769240195945,-0.4492252067388116
716.2753250000302,3.004294498327193,-0.44604713999690426
716.3753250000302,3.0094059567511646,-0.4428586793658712
716.4753250000302,3.0145112781875145,-0.43965983660176666
716.5753250000303,3.0196104415502694,-0.43645062349518066
716.6753250000303,3.0247034257792365,-0.4332310518851577
716.7753250000303,3.0297902098377603,-0.4300011336552763
716.8753250000303,3.034870772706059,-0.4267608807206271
716.9753250000304,3.0399450933972627,-0.4235103050576473
717.0753250000304,3.0450131509358807,-0.42024941866398036
717.1753250000304,3.050074924379711,-0.41697823359861685
717.2753250000304,3.055130392803507,-0.41369676195172456
717.3753250000304,3.0601795353062764,-0.4104050158579384
717.4753250000305,3.0652223310134667,-0.4071030074998177
717.5753250000305,3.0702587590692394,-0.40379074909410756
717.6753250000305,3.0752887986445163,-0.40046825290550403
717.7753250000305,3.080312428934663,-0.39713553124277823
717.8753250000306,3.0853296291525583,-0.3937925964458838
717.9753250000306,3.0903403785452337,-0.39043946091547715
718.0753250000306,3.095344656371525,-0.38707613707319966
718.1753250000306,3.100342441924793,-0.3837026374013917
718.2753250000306,3.1053337145159796,-0.38031897441324114
718.3753250000307,3.110318453481188,-0.3769251606659282
718.4753250000307,3.115296638183934,-0.37352120876403877
718.5753250000307,3.120268248007136,-0.37010713134597906
718.6753250000307,3.125233262361438,-0.3666829410975848
718.7753250000308,3.130191660682824,-0.36324865074829077
718.8753250000308,3.1351434224254184,-0.359804273058372
718.9753250000308,3.140088527078725,-0.35634982084813704
719.0753250000308,3.1450269541444777,-0.35288530695864906
719.1753250000309,3.1499586831601647,-0.3494107442909966
719.2753250000309,3.154883693681475,-0.3459261457767716
719.3753250000309,3.1598019652901517,-0.3424315243910671
719.4753250000309,3.1647134775963117,-0.3389268931558449
719.575325000031,3.1696182102301558,-0.335412265126508
719.675325000031,3.1745161428505733,-0.3318876534053466
719.775325000031,3.1794072551426655,-0.3283530711377543
719.875325000031,3.184291526810304,-0.32480853149961
719.975325000031,3.1891689375939536,-0.3212540477261344
720.0753250000311,3.194039467246733,-0.31768963307306397
720.1753250000311,3.1989030955587245,-0.31411530085546047
720.2753250000311,3.2037598023388343,-0.3105310644185331
720.3753250000311,3.208609567422895,-0.3069369371504819
720.4753250000311,3.213452370676063,-0.3033329324858194
720.5753250000312,3.2182881919842607,-0.2997190638921077
720.6753250000312,3.2231170112630476,-0.2960953448832328
720.7753250000312,3.2279388084550646,-0.29246178901567194
720.8753250000312,3.232753563522337,-0.2888184098760197
720.9753250000313,3.2375612564646854,-0.28516522110949805
721.0753250000313,3.2423618672949983,-0.28150223638159655
721.1753250000313,3.2471553760643324,-0.2778294694164034
721.2753250000313,3.2519417628431775,-0.27414693396778383
721.3753250000314,3.2567210077298236,-0.2704546438320683
721.4753250000314,3.2614930908528166,-0.2667526128513262
721.5753250000314,3.266257992362138,-0.2630408549002705
721.6753250000314,3.2710156924383433,-0.25931938389935605
721.7753250000314,3.2757661712899324,-0.2555882138110971
721.8753250000315,3.2805094091453997,-0.251847358627746
721.9753250000315,3.2852453862722224,-0.2480968323994411
722.0753250000315,3.2899740829513595,-0.24433664919633266
722.1753250000315,3.294695479503118,-0.24056682314642028
722.2753250000316,3.2994095562678463,-0.23678736840709988
722.3753250000316,3.3041162936145487,-0.23299829917768852
722.4753250000316,3.3088156719434125,-0.22919962970264712
722.5753250000316,3.313507671676721,-0.22539137425865938
722.6753250000316,3.3181922732682545,-0.22157354716755184
722.7753250000317,3.3228694572005972,-0.2177461627926644
722.8753250000317,3.327539203976931,-0.21390923552668106
722.9753250000317,3.33220149414059,-0.21006277981940422
723.0753250000317,3.336856308248792,-0.20620681014038356
723.1753250000318,3.3415036268992777,-0.20234134101624832
723.2753250000318,3.3461434307104203,-0.1984663870026315
723.3753250000318,3.3507757003300993,-0.19458196269652317
723.4753250000318,3.3554004164382962,-0.1906880827394443
723.5753250000319,3.3600175597377415,-0.1867847618047055
723.6753250000319,3.3646271109635797,-0.1828720146101412
723.7753250000319,3.3692290508805893,-0.17894985591453375
723.8753250000319,3.373823360274744,-0.1750183005056054
723.975325000032,3.3784100199733293,-0.1710773632274076
724.075325000032,3.3829890108179175,-0.1671270589434669
724.175325000032,3.3875603136917602,-0.1631674025735924
724.275325000032,3.39212390949933,-0.15919840906619115
724.375325000032,3.396679779175443,-0.15522009341044812
724.4753250000321,3.4012279036879134,-0.15123247063944908
724.5753250000321,3.40576826402795,-0.1472355558176238
724.6753250000321,3.410300841220078,-0.1432293640532858
724.7753250000321,3.4148256163192965,-0.1392139104951129
724.8753250000321,3.419342570402379,-0.1351892103203069
724.9753250000322,3.4238516845885556,-0.13115527876158892
